"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.0_review","Input.1_review","Input.2_review","Input.3_review","Input.4_review","Input.5_review","Input.6_review","Input.7_review","Input.8_review","Input.9_review","Answer.0_computer.on","Answer.0_human.on","Answer.0_notsure.on","Answer.1_computer.on","Answer.1_human.on","Answer.1_notsure.on","Answer.2_computer.on","Answer.2_human.on","Answer.2_notsure.on","Answer.3_computer.on","Answer.3_human.on","Answer.3_notsure.on","Answer.4_computer.on","Answer.4_human.on","Answer.4_notsure.on","Answer.5_computer.on","Answer.5_human.on","Answer.5_notsure.on","Answer.6_computer.on","Answer.6_human.on","Answer.6_notsure.on","Answer.7_computer.on","Answer.7_human.on","Answer.7_notsure.on","Answer.8_computer.on","Answer.8_human.on","Answer.8_notsure.on","Answer.9_computer.on","Answer.9_human.on","Answer.9_notsure.on","Approve","Reject"
"3JMNNNO3B1XL5GNJQQGXAI884EM2WR","3OR5EJIUG3K33NSWARLSMXOF7QA9UC","Classify 10 sentences as human-written or computer-generated","Some of the wine descriptions below were written by humans and others were generated by a computer. Identify each sentence as human or computer generated. If you are not sure for a particular sentence, select I am not sure.","classification,nlp,text,sentences","$0.02","Tue Apr 30 13:16:49 PDT 2019","5","BatchId:3626423;OriginalHitTemplateId:928390912;","3600","172800","Wed May 01 13:16:49 PDT 2019","","","336YQZE83W7JLLAMU9HAOB5I92TM5E","A19OIKS5TWXCGS","Submitted","Tue Apr 30 23:29:36 PDT 2019","Tue Apr 30 23:30:38 PDT 2019","Thu May 02 23:30:38 PDT 2019","","","","62","0% (0/0)","0% (0/0)","0% (0/0)","Lots of ripe fruit in this wine, offering rich flavors of raspberries, cherries, persimmons and red plums, with a tart note of cranberry. Tastes fresh, lively, and rather young. Drink over the next six years.","Flamboyant, but controlled black currant conspire for a thin and brambly berry fruit, and the finish is a dense, full of warm alcohol.","A full-bodied expression of the variety, blended with 5% Cabernet Sauvignon, this soft, rounded wine is dense in blueberry and currant, with a complexity of leather, pencil and soy. A pinpoint of reduction on the finish gives it a tinge of bitterness.","This structured, complex Chardonnay is plump and short on dimension.","Its delicious barrel flavors of citrus and peach.","Decant for an apéritif or midday-in-the-garden wine.","Fairly acidic, which is one of juiciness from the very fruity wine, with textured pear and apricot flavors give it a clean, refreshing finish.","Yellow in color, with heavy popcorn oak and aromas of burnt almonds. The flavors are of melon rind and buttered toast, and while the finish isn't exactly cloying, it's definitely thick and grabbing. Seemingly 1998 is just too old for a white wine with a pedestrian pedigree.","A wine with huge aromatic intensity and personality.","This seven-acre Petit family estate is dominated by Merlot that gives the wine its rich generous character. In this vintage it was balanced by crisp acidity and a lively aftertaste. The tannins promise further aging. Drink from 2020.","false","true","false","false","true","false","true","false","false","false","true","false","true","false","false","true","false","false","false","true","false","false","true","false","false","true","false","true","false","false"
"3JMNNNO3B1XL5GNJQQGXAI884EM2WR","3OR5EJIUG3K33NSWARLSMXOF7QA9UC","Classify 10 sentences as human-written or computer-generated","Some of the wine descriptions below were written by humans and others were generated by a computer. Identify each sentence as human or computer generated. If you are not sure for a particular sentence, select I am not sure.","classification,nlp,text,sentences","$0.02","Tue Apr 30 13:16:49 PDT 2019","5","BatchId:3626423;OriginalHitTemplateId:928390912;","3600","172800","Wed May 01 13:16:49 PDT 2019","","","36V4Q8R5ZLT8E7TKE15DMM095XJMQS","A12OPH1K545YJW","Submitted","Tue Apr 30 20:54:39 PDT 2019","Tue Apr 30 20:55:39 PDT 2019","Thu May 02 20:55:39 PDT 2019","","","","60","0% (0/0)","0% (0/0)","0% (0/0)","Lots of ripe fruit in this wine, offering rich flavors of raspberries, cherries, persimmons and red plums, with a tart note of cranberry. Tastes fresh, lively, and rather young. Drink over the next six years.","Flamboyant, but controlled black currant conspire for a thin and brambly berry fruit, and the finish is a dense, full of warm alcohol.","A full-bodied expression of the variety, blended with 5% Cabernet Sauvignon, this soft, rounded wine is dense in blueberry and currant, with a complexity of leather, pencil and soy. A pinpoint of reduction on the finish gives it a tinge of bitterness.","This structured, complex Chardonnay is plump and short on dimension.","Its delicious barrel flavors of citrus and peach.","Decant for an apéritif or midday-in-the-garden wine.","Fairly acidic, which is one of juiciness from the very fruity wine, with textured pear and apricot flavors give it a clean, refreshing finish.","Yellow in color, with heavy popcorn oak and aromas of burnt almonds. The flavors are of melon rind and buttered toast, and while the finish isn't exactly cloying, it's definitely thick and grabbing. Seemingly 1998 is just too old for a white wine with a pedestrian pedigree.","A wine with huge aromatic intensity and personality.","This seven-acre Petit family estate is dominated by Merlot that gives the wine its rich generous character. In this vintage it was balanced by crisp acidity and a lively aftertaste. The tannins promise further aging. Drink from 2020.","false","true","false","false","true","false","true","false","false","true","false","false","true","false","false","false","true","false","false","true","false","false","true","false","true","false","false","false","true","false"
"3JMNNNO3B1XL5GNJQQGXAI884EM2WR","3OR5EJIUG3K33NSWARLSMXOF7QA9UC","Classify 10 sentences as human-written or computer-generated","Some of the wine descriptions below were written by humans and others were generated by a computer. Identify each sentence as human or computer generated. If you are not sure for a particular sentence, select I am not sure.","classification,nlp,text,sentences","$0.02","Tue Apr 30 13:16:49 PDT 2019","5","BatchId:3626423;OriginalHitTemplateId:928390912;","3600","172800","Wed May 01 13:16:49 PDT 2019","","","3IXQG4FA2UR63H816A4IMBZQJVAB9Z","A1WAWEY2810TFN","Submitted","Tue Apr 30 13:37:47 PDT 2019","Tue Apr 30 13:38:44 PDT 2019","Thu May 02 13:38:44 PDT 2019","","","","57","100% (3/3)","0% (0/0)","0% (0/0)","Lots of ripe fruit in this wine, offering rich flavors of raspberries, cherries, persimmons and red plums, with a tart note of cranberry. Tastes fresh, lively, and rather young. Drink over the next six years.","Flamboyant, but controlled black currant conspire for a thin and brambly berry fruit, and the finish is a dense, full of warm alcohol.","A full-bodied expression of the variety, blended with 5% Cabernet Sauvignon, this soft, rounded wine is dense in blueberry and currant, with a complexity of leather, pencil and soy. A pinpoint of reduction on the finish gives it a tinge of bitterness.","This structured, complex Chardonnay is plump and short on dimension.","Its delicious barrel flavors of citrus and peach.","Decant for an apéritif or midday-in-the-garden wine.","Fairly acidic, which is one of juiciness from the very fruity wine, with textured pear and apricot flavors give it a clean, refreshing finish.","Yellow in color, with heavy popcorn oak and aromas of burnt almonds. The flavors are of melon rind and buttered toast, and while the finish isn't exactly cloying, it's definitely thick and grabbing. Seemingly 1998 is just too old for a white wine with a pedestrian pedigree.","A wine with huge aromatic intensity and personality.","This seven-acre Petit family estate is dominated by Merlot that gives the wine its rich generous character. In this vintage it was balanced by crisp acidity and a lively aftertaste. The tannins promise further aging. Drink from 2020.","false","true","false","true","false","false","false","true","false","true","false","false","true","false","false","false","true","false","false","true","false","false","true","false","true","false","false","false","true","false"
"3JMNNNO3B1XL5GNJQQGXAI884EM2WR","3OR5EJIUG3K33NSWARLSMXOF7QA9UC","Classify 10 sentences as human-written or computer-generated","Some of the wine descriptions below were written by humans and others were generated by a computer. Identify each sentence as human or computer generated. If you are not sure for a particular sentence, select I am not sure.","classification,nlp,text,sentences","$0.02","Tue Apr 30 13:16:49 PDT 2019","5","BatchId:3626423;OriginalHitTemplateId:928390912;","3600","172800","Wed May 01 13:16:49 PDT 2019","","","3LPW2N6LKUV2YTFV3B8WFLMCMOZU5H","A191V8LNTTLHSA","Submitted","Tue Apr 30 23:53:35 PDT 2019","Tue Apr 30 23:53:57 PDT 2019","Thu May 02 23:53:57 PDT 2019","","","","22","0% (0/0)","0% (0/0)","0% (0/0)","Lots of ripe fruit in this wine, offering rich flavors of raspberries, cherries, persimmons and red plums, with a tart note of cranberry. Tastes fresh, lively, and rather young. Drink over the next six years.","Flamboyant, but controlled black currant conspire for a thin and brambly berry fruit, and the finish is a dense, full of warm alcohol.","A full-bodied expression of the variety, blended with 5% Cabernet Sauvignon, this soft, rounded wine is dense in blueberry and currant, with a complexity of leather, pencil and soy. A pinpoint of reduction on the finish gives it a tinge of bitterness.","This structured, complex Chardonnay is plump and short on dimension.","Its delicious barrel flavors of citrus and peach.","Decant for an apéritif or midday-in-the-garden wine.","Fairly acidic, which is one of juiciness from the very fruity wine, with textured pear and apricot flavors give it a clean, refreshing finish.","Yellow in color, with heavy popcorn oak and aromas of burnt almonds. The flavors are of melon rind and buttered toast, and while the finish isn't exactly cloying, it's definitely thick and grabbing. Seemingly 1998 is just too old for a white wine with a pedestrian pedigree.","A wine with huge aromatic intensity and personality.","This seven-acre Petit family estate is dominated by Merlot that gives the wine its rich generous character. In this vintage it was balanced by crisp acidity and a lively aftertaste. The tannins promise further aging. Drink from 2020.","true","false","false","true","false","false","false","true","false","true","false","false","true","false","false","true","false","false","true","false","false","false","true","false","false","true","false","false","true","false"
"3JMNNNO3B1XL5GNJQQGXAI884EM2WR","3OR5EJIUG3K33NSWARLSMXOF7QA9UC","Classify 10 sentences as human-written or computer-generated","Some of the wine descriptions below were written by humans and others were generated by a computer. Identify each sentence as human or computer generated. If you are not sure for a particular sentence, select I am not sure.","classification,nlp,text,sentences","$0.02","Tue Apr 30 13:16:49 PDT 2019","5","BatchId:3626423;OriginalHitTemplateId:928390912;","3600","172800","Wed May 01 13:16:49 PDT 2019","","","3OB0CAO74IIVVVJVEE6U73VFNK5YH2","A3P1MSKTD4R297","Submitted","Tue Apr 30 21:23:15 PDT 2019","Tue Apr 30 21:24:59 PDT 2019","Thu May 02 21:24:59 PDT 2019","","","","104","0% (0/0)","0% (0/0)","0% (0/0)","Lots of ripe fruit in this wine, offering rich flavors of raspberries, cherries, persimmons and red plums, with a tart note of cranberry. Tastes fresh, lively, and rather young. Drink over the next six years.","Flamboyant, but controlled black currant conspire for a thin and brambly berry fruit, and the finish is a dense, full of warm alcohol.","A full-bodied expression of the variety, blended with 5% Cabernet Sauvignon, this soft, rounded wine is dense in blueberry and currant, with a complexity of leather, pencil and soy. A pinpoint of reduction on the finish gives it a tinge of bitterness.","This structured, complex Chardonnay is plump and short on dimension.","Its delicious barrel flavors of citrus and peach.","Decant for an apéritif or midday-in-the-garden wine.","Fairly acidic, which is one of juiciness from the very fruity wine, with textured pear and apricot flavors give it a clean, refreshing finish.","Yellow in color, with heavy popcorn oak and aromas of burnt almonds. The flavors are of melon rind and buttered toast, and while the finish isn't exactly cloying, it's definitely thick and grabbing. Seemingly 1998 is just too old for a white wine with a pedestrian pedigree.","A wine with huge aromatic intensity and personality.","This seven-acre Petit family estate is dominated by Merlot that gives the wine its rich generous character. In this vintage it was balanced by crisp acidity and a lively aftertaste. The tannins promise further aging. Drink from 2020.","true","false","false","false","true","false","false","true","false","false","false","true","true","false","false","false","false","true","true","false","false","false","true","false","true","false","false","false","true","false"
"35F6NGNVM8C0Z0GV1XSHJPIHB0Q7TM","3OR5EJIUG3K33NSWARLSMXOF7QA9UC","Classify 10 sentences as human-written or computer-generated","Some of the wine descriptions below were written by humans and others were generated by a computer. Identify each sentence as human or computer generated. If you are not sure for a particular sentence, select I am not sure.","classification,nlp,text,sentences","$0.02","Tue Apr 30 13:16:49 PDT 2019","5","BatchId:3626423;OriginalHitTemplateId:928390912;","3600","172800","Wed May 01 13:16:49 PDT 2019","","","30X31N5D64JJPMZ8924D8VKAT41AS7","A3IXTG6YDJDG9","Submitted","Tue Apr 30 18:56:42 PDT 2019","Tue Apr 30 18:58:12 PDT 2019","Thu May 02 18:58:12 PDT 2019","","","","90","0% (0/0)","0% (0/0)","0% (0/0)","Dry, dusty cassis aromas and flavors, but a crescendoing citrus-driven acidity of Carneros, where it should—on the midpalate give way to melon, cream and butterscotch nuances.","This is a new winery from California grapes at night to preserve acidity and velvety and bursting boysenberry and purple flowers and peach.","There's elegance as well, but age for several years.","Similar to Loring's other single-vineyard Pinots in the exceptionally ripe fruit, with flavors veering into blackberry and cherry pastry, deep espresso, cocoa and spice. However there's considerably more tartness here, with a brisk acidic tingle that accentuates the tannins. Best to cellar this young wine for five years and try again.","It's balanced but hold to let Zinfandel ripen to excess.","Very ripe and aromatic, throwing out cascades of inviting scents. New toasty oak dominates, with undercurrents of blackberry jam, blueberry, mocha and anise. In the mouth, huge, lush, powerful, an explosively fruity young wine, yet maintains balance and elegance. Really good. Best now–2015.","Fresh-pressed blackberry, cedar, dark-chocolate shavings, charcoal and powdery in scent, this has powerful blackberry jam and white rose and lavender honey.","Floral and peppery Provençal herbs and a hint of burn and raisin.","A wine that is all about crispness, structure and bright fruits. The creamy texture from lees aging gives a rounder dimension, but the main thrust here is minerality coupled with delicious acidity.","Horse & Plow turns out so many lovely wines it's heartbreaking not to include this one in the mix. It was sourced from one of the great organic Mendocino vineyards, old vines no less, but there just wasn't much there, the wine tasting tight without much fruit.","false","true","false","false","true","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","false","true","false"
"35F6NGNVM8C0Z0GV1XSHJPIHB0Q7TM","3OR5EJIUG3K33NSWARLSMXOF7QA9UC","Classify 10 sentences as human-written or computer-generated","Some of the wine descriptions below were written by humans and others were generated by a computer. Identify each sentence as human or computer generated. If you are not sure for a particular sentence, select I am not sure.","classification,nlp,text,sentences","$0.02","Tue Apr 30 13:16:49 PDT 2019","5","BatchId:3626423;OriginalHitTemplateId:928390912;","3600","172800","Wed May 01 13:16:49 PDT 2019","","","3CN4LGXD5YH1JJV0Z7MBDEMBIGDY4C","A19OIKS5TWXCGS","Submitted","Tue Apr 30 23:36:16 PDT 2019","Tue Apr 30 23:36:45 PDT 2019","Thu May 02 23:36:45 PDT 2019","","","","29","0% (0/0)","0% (0/0)","0% (0/0)","Dry, dusty cassis aromas and flavors, but a crescendoing citrus-driven acidity of Carneros, where it should—on the midpalate give way to melon, cream and butterscotch nuances.","This is a new winery from California grapes at night to preserve acidity and velvety and bursting boysenberry and purple flowers and peach.","There's elegance as well, but age for several years.","Similar to Loring's other single-vineyard Pinots in the exceptionally ripe fruit, with flavors veering into blackberry and cherry pastry, deep espresso, cocoa and spice. However there's considerably more tartness here, with a brisk acidic tingle that accentuates the tannins. Best to cellar this young wine for five years and try again.","It's balanced but hold to let Zinfandel ripen to excess.","Very ripe and aromatic, throwing out cascades of inviting scents. New toasty oak dominates, with undercurrents of blackberry jam, blueberry, mocha and anise. In the mouth, huge, lush, powerful, an explosively fruity young wine, yet maintains balance and elegance. Really good. Best now–2015.","Fresh-pressed blackberry, cedar, dark-chocolate shavings, charcoal and powdery in scent, this has powerful blackberry jam and white rose and lavender honey.","Floral and peppery Provençal herbs and a hint of burn and raisin.","A wine that is all about crispness, structure and bright fruits. The creamy texture from lees aging gives a rounder dimension, but the main thrust here is minerality coupled with delicious acidity.","Horse & Plow turns out so many lovely wines it's heartbreaking not to include this one in the mix. It was sourced from one of the great organic Mendocino vineyards, old vines no less, but there just wasn't much there, the wine tasting tight without much fruit.","false","true","false","true","false","false","true","false","false","false","true","false","true","false","false","false","true","false","false","true","false","true","false","false","false","true","false","true","false","false"
"35F6NGNVM8C0Z0GV1XSHJPIHB0Q7TM","3OR5EJIUG3K33NSWARLSMXOF7QA9UC","Classify 10 sentences as human-written or computer-generated","Some of the wine descriptions below were written by humans and others were generated by a computer. Identify each sentence as human or computer generated. If you are not sure for a particular sentence, select I am not sure.","classification,nlp,text,sentences","$0.02","Tue Apr 30 13:16:49 PDT 2019","5","BatchId:3626423;OriginalHitTemplateId:928390912;","3600","172800","Wed May 01 13:16:49 PDT 2019","","","3PDJHANYK69TCB9P8VB2OCBMOB8H6J","A191V8LNTTLHSA","Submitted","Tue Apr 30 23:51:56 PDT 2019","Wed May 01 00:03:35 PDT 2019","Fri May 03 00:03:35 PDT 2019","","","","699","0% (0/0)","0% (0/0)","0% (0/0)","Dry, dusty cassis aromas and flavors, but a crescendoing citrus-driven acidity of Carneros, where it should—on the midpalate give way to melon, cream and butterscotch nuances.","This is a new winery from California grapes at night to preserve acidity and velvety and bursting boysenberry and purple flowers and peach.","There's elegance as well, but age for several years.","Similar to Loring's other single-vineyard Pinots in the exceptionally ripe fruit, with flavors veering into blackberry and cherry pastry, deep espresso, cocoa and spice. However there's considerably more tartness here, with a brisk acidic tingle that accentuates the tannins. Best to cellar this young wine for five years and try again.","It's balanced but hold to let Zinfandel ripen to excess.","Very ripe and aromatic, throwing out cascades of inviting scents. New toasty oak dominates, with undercurrents of blackberry jam, blueberry, mocha and anise. In the mouth, huge, lush, powerful, an explosively fruity young wine, yet maintains balance and elegance. Really good. Best now–2015.","Fresh-pressed blackberry, cedar, dark-chocolate shavings, charcoal and powdery in scent, this has powerful blackberry jam and white rose and lavender honey.","Floral and peppery Provençal herbs and a hint of burn and raisin.","A wine that is all about crispness, structure and bright fruits. The creamy texture from lees aging gives a rounder dimension, but the main thrust here is minerality coupled with delicious acidity.","Horse & Plow turns out so many lovely wines it's heartbreaking not to include this one in the mix. It was sourced from one of the great organic Mendocino vineyards, old vines no less, but there just wasn't much there, the wine tasting tight without much fruit.","true","false","false","false","true","false","true","false","false","true","false","false","true","false","false","false","true","false","true","false","false","true","false","false","false","true","false","true","false","false"
"35F6NGNVM8C0Z0GV1XSHJPIHB0Q7TM","3OR5EJIUG3K33NSWARLSMXOF7QA9UC","Classify 10 sentences as human-written or computer-generated","Some of the wine descriptions below were written by humans and others were generated by a computer. Identify each sentence as human or computer generated. If you are not sure for a particular sentence, select I am not sure.","classification,nlp,text,sentences","$0.02","Tue Apr 30 13:16:49 PDT 2019","5","BatchId:3626423;OriginalHitTemplateId:928390912;","3600","172800","Wed May 01 13:16:49 PDT 2019","","","3QRYMNZ7FZARO56C76E8460WUVXTNK","A2KUIFLUNGJS5","Submitted","Wed May 01 01:03:56 PDT 2019","Wed May 01 01:04:16 PDT 2019","Fri May 03 01:04:16 PDT 2019","","","","20","0% (0/0)","0% (0/0)","0% (0/0)","Dry, dusty cassis aromas and flavors, but a crescendoing citrus-driven acidity of Carneros, where it should—on the midpalate give way to melon, cream and butterscotch nuances.","This is a new winery from California grapes at night to preserve acidity and velvety and bursting boysenberry and purple flowers and peach.","There's elegance as well, but age for several years.","Similar to Loring's other single-vineyard Pinots in the exceptionally ripe fruit, with flavors veering into blackberry and cherry pastry, deep espresso, cocoa and spice. However there's considerably more tartness here, with a brisk acidic tingle that accentuates the tannins. Best to cellar this young wine for five years and try again.","It's balanced but hold to let Zinfandel ripen to excess.","Very ripe and aromatic, throwing out cascades of inviting scents. New toasty oak dominates, with undercurrents of blackberry jam, blueberry, mocha and anise. In the mouth, huge, lush, powerful, an explosively fruity young wine, yet maintains balance and elegance. Really good. Best now–2015.","Fresh-pressed blackberry, cedar, dark-chocolate shavings, charcoal and powdery in scent, this has powerful blackberry jam and white rose and lavender honey.","Floral and peppery Provençal herbs and a hint of burn and raisin.","A wine that is all about crispness, structure and bright fruits. The creamy texture from lees aging gives a rounder dimension, but the main thrust here is minerality coupled with delicious acidity.","Horse & Plow turns out so many lovely wines it's heartbreaking not to include this one in the mix. It was sourced from one of the great organic Mendocino vineyards, old vines no less, but there just wasn't much there, the wine tasting tight without much fruit.","true","false","false","false","true","false","true","false","false","true","false","false","false","false","true","false","false","true","false","false","true","true","false","false","false","false","true","true","false","false"
"35F6NGNVM8C0Z0GV1XSHJPIHB0Q7TM","3OR5EJIUG3K33NSWARLSMXOF7QA9UC","Classify 10 sentences as human-written or computer-generated","Some of the wine descriptions below were written by humans and others were generated by a computer. Identify each sentence as human or computer generated. If you are not sure for a particular sentence, select I am not sure.","classification,nlp,text,sentences","$0.02","Tue Apr 30 13:16:49 PDT 2019","5","BatchId:3626423;OriginalHitTemplateId:928390912;","3600","172800","Wed May 01 13:16:49 PDT 2019","","","3X87C8JFV74BC26PYY1ZYVZFXJQQSR","A1AMGHYG5PT0L2","Submitted","Tue Apr 30 13:20:52 PDT 2019","Tue Apr 30 13:22:54 PDT 2019","Thu May 02 13:22:54 PDT 2019","","","","122","0% (0/0)","0% (0/0)","0% (0/0)","Dry, dusty cassis aromas and flavors, but a crescendoing citrus-driven acidity of Carneros, where it should—on the midpalate give way to melon, cream and butterscotch nuances.","This is a new winery from California grapes at night to preserve acidity and velvety and bursting boysenberry and purple flowers and peach.","There's elegance as well, but age for several years.","Similar to Loring's other single-vineyard Pinots in the exceptionally ripe fruit, with flavors veering into blackberry and cherry pastry, deep espresso, cocoa and spice. However there's considerably more tartness here, with a brisk acidic tingle that accentuates the tannins. Best to cellar this young wine for five years and try again.","It's balanced but hold to let Zinfandel ripen to excess.","Very ripe and aromatic, throwing out cascades of inviting scents. New toasty oak dominates, with undercurrents of blackberry jam, blueberry, mocha and anise. In the mouth, huge, lush, powerful, an explosively fruity young wine, yet maintains balance and elegance. Really good. Best now–2015.","Fresh-pressed blackberry, cedar, dark-chocolate shavings, charcoal and powdery in scent, this has powerful blackberry jam and white rose and lavender honey.","Floral and peppery Provençal herbs and a hint of burn and raisin.","A wine that is all about crispness, structure and bright fruits. The creamy texture from lees aging gives a rounder dimension, but the main thrust here is minerality coupled with delicious acidity.","Horse & Plow turns out so many lovely wines it's heartbreaking not to include this one in the mix. It was sourced from one of the great organic Mendocino vineyards, old vines no less, but there just wasn't much there, the wine tasting tight without much fruit.","true","false","false","true","false","false","true","false","false","false","true","false","true","false","false","false","true","false","false","true","false","true","false","false","false","true","false","false","true","false"
"35O6H0UNLS9RYT671AZGJZHCMS45J0","3OR5EJIUG3K33NSWARLSMXOF7QA9UC","Classify 10 sentences as human-written or computer-generated","Some of the wine descriptions below were written by humans and others were generated by a computer. Identify each sentence as human or computer generated. If you are not sure for a particular sentence, select I am not sure.","classification,nlp,text,sentences","$0.02","Tue Apr 30 13:16:49 PDT 2019","5","BatchId:3626423;OriginalHitTemplateId:928390912;","3600","172800","Wed May 01 13:16:49 PDT 2019","","","338JKRMM27SUZDLSY8SE4HD8KTVAHX","A2C7EYRPWL8B3L","Submitted","Tue Apr 30 20:33:02 PDT 2019","Tue Apr 30 20:34:37 PDT 2019","Thu May 02 20:34:37 PDT 2019","","","","95","0% (0/0)","0% (0/0)","0% (0/0)","Delicate scents of white flower and apricot lead the nose. The bright, round palate doles out ripe peach, pear and a hint of hazelnut that lead to a fresh finish.","The finish deals grippy tannins and dark spice.","Side-by-side, Sheldrake Point's two Riesling ice wines are a fascinating study of how yeast affects flavors in wine. This regular-label ice wine, fermented with inoculated yeast, has a sunny, sweet charm. Notes of pressed apple, warming spice and potpourri perfume lend a cider-like tone. The palate lingers, countering bright, lemony acidity with a long peach kiss.","A success despite a certain leanness, a young wine in need of mid-term cellaring. Notes of of green olives, bacon, unsweetened dark chocolate, and boysenberries are wrapped in sumptuous, lush tannins that melt on the palate. This bone dry wine needs rich meats.","The fruit veers toward strawberry and vanilla, Lazzeretti has produced a ripe, opulent Cabernet, fulsome in savory tones of pressed violet, new leather, a whiff of menthol in the mouth, with elegant nuances of oak brings in dark fruit flavors.","Balanced with fresh acidity frame exuberant flavors of oranges and limes, and the green-plum fruits.","Aromas of spiced pear aromas.","Give it a heat that detract.","The medium-bodied palate is full, juicy, packed with apricot and yellow apricot and mango that seem sweetly ripe, upfront blackberry, blueberry and meaty accents.","Almost lacy on the palate, with a crisp, delicate structure, this effortlessly drinkable Tokaji is the perfect introduction to this genre of fine wine. Ebullient with scents of lime skin, white flower and waxy honeycomb, its sweet fig and caramel palate is cut with brisk, pineapple-driven acidity.","false","true","false","true","false","false","false","true","false","false","true","false","false","true","false","true","false","false","true","false","false","true","false","false","false","true","false","false","true","false"
"35O6H0UNLS9RYT671AZGJZHCMS45J0","3OR5EJIUG3K33NSWARLSMXOF7QA9UC","Classify 10 sentences as human-written or computer-generated","Some of the wine descriptions below were written by humans and others were generated by a computer. Identify each sentence as human or computer generated. If you are not sure for a particular sentence, select I am not sure.","classification,nlp,text,sentences","$0.02","Tue Apr 30 13:16:49 PDT 2019","5","BatchId:3626423;OriginalHitTemplateId:928390912;","3600","172800","Wed May 01 13:16:49 PDT 2019","","","37FMASSAYDKZEI14A4AVZ4YT2P2IB2","A19ZOKX8M6VWOO","Submitted","Wed May 01 00:38:21 PDT 2019","Wed May 01 00:39:51 PDT 2019","Fri May 03 00:39:51 PDT 2019","","","","90","0% (0/0)","0% (0/0)","0% (0/0)","Delicate scents of white flower and apricot lead the nose. The bright, round palate doles out ripe peach, pear and a hint of hazelnut that lead to a fresh finish.","The finish deals grippy tannins and dark spice.","Side-by-side, Sheldrake Point's two Riesling ice wines are a fascinating study of how yeast affects flavors in wine. This regular-label ice wine, fermented with inoculated yeast, has a sunny, sweet charm. Notes of pressed apple, warming spice and potpourri perfume lend a cider-like tone. The palate lingers, countering bright, lemony acidity with a long peach kiss.","A success despite a certain leanness, a young wine in need of mid-term cellaring. Notes of of green olives, bacon, unsweetened dark chocolate, and boysenberries are wrapped in sumptuous, lush tannins that melt on the palate. This bone dry wine needs rich meats.","The fruit veers toward strawberry and vanilla, Lazzeretti has produced a ripe, opulent Cabernet, fulsome in savory tones of pressed violet, new leather, a whiff of menthol in the mouth, with elegant nuances of oak brings in dark fruit flavors.","Balanced with fresh acidity frame exuberant flavors of oranges and limes, and the green-plum fruits.","Aromas of spiced pear aromas.","Give it a heat that detract.","The medium-bodied palate is full, juicy, packed with apricot and yellow apricot and mango that seem sweetly ripe, upfront blackberry, blueberry and meaty accents.","Almost lacy on the palate, with a crisp, delicate structure, this effortlessly drinkable Tokaji is the perfect introduction to this genre of fine wine. Ebullient with scents of lime skin, white flower and waxy honeycomb, its sweet fig and caramel palate is cut with brisk, pineapple-driven acidity.","false","true","false","true","false","false","false","true","false","false","true","false","false","true","false","true","false","false","true","false","false","true","false","false","false","true","false","false","true","false"
